CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
577,Spain,Male,39,10,134776.31179197357,0,0,1,120369.62180437779,0
709,France,Male,47,10,119127.59291209052,1,0,1,56136.28011985765,0
667,Spain,Female,42,7,151529.44922044565,0,1,0,48190.66017160748,0
707,France,Female,43,7,117475.39090734975,0,0,0,143857.39090978878,0
736,Germany,Male,39,8,135076.80735707795,1,1,0,116213.61456977378,0
906,France,Male,25,3,3686.248753250337,2,0,0,168918.18474231614,1
780,Spain,Male,49,6,86495.38176488271,0,0,0,158812.1226470398,0
734,France,Male,26,4,121295.06983155149,1,0,0,10704.620919615787,0
630,Germany,Female,37,1,4370.52255233753,0,0,0,214998.62519986648,1
468,France,Male,23,7,772.7277774914451,1,1,0,135537.34647574933,0
890,France,Male,35,3,88755.61700755927,1,0,0,218644.61117084068,0
842,Spain,Male,66,4,97376.87260493453,0,1,0,26508.223150221882,0
734,Spain,Female,27,2,96036.98869565086,2,0,0,195518.02428666744,0
912,France,Male,16,11,-6429.7026496005265,1,0,0,155633.93796281135,0
718,France,Female,29,7,-7195.411236397545,0,1,0,152289.75525133533,0
681,Spain,Female,23,11,131248.24010579142,1,0,0,221982.01209015452,0
689,France,Male,57,9,194361.48755054062,1,1,1,70908.4930430894,0
690,Germany,Male,23,3,-1957.6363006953966,1,1,1,40376.360319092266,0
739,Germany,Female,21,8,181982.12686257213,1,0,0,36057.10453138506,0
825,France,Female,36,2,116868.80420655383,3,0,1,185077.0521477211,0
761,France,Male,37,7,65004.8354401109,0,1,0,30903.92726540446,0
838,France,Male,46,8,146827.12221848016,1,0,1,75737.37132485851,0
701,Germany,Female,30,5,8755.32968172479,1,0,0,31017.310578347442,0
630,France,Female,27,4,-9945.197227361248,2,1,0,127835.12526080392,0
722,Germany,Male,29,7,186531.4422920293,1,1,0,58749.731936063625,0
661,France,Female,19,8,81203.21914982362,0,0,0,185712.6603215178,0
918,Germany,Male,42,4,54439.78135942976,1,1,0,167764.11981528992,0
592,Spain,Male,31,1,148928.68708501992,1,0,1,39398.60354634502,0
683,Spain,Female,40,7,6343.036148479867,0,1,0,-20566.481891769185,0
765,Germany,Male,31,11,140154.46942168826,0,1,0,148113.7404740377,0
810,Spain,Female,50,7,154303.6856170652,1,0,0,94132.01004047022,0
799,Germany,Female,53,11,488.1546144862069,1,0,0,53510.732229658846,0
612,France,Female,44,7,11771.803728143306,1,1,0,74372.32716476762,0
737,France,Male,52,10,120745.61194475673,0,1,1,139307.92703081248,0
823,Germany,Male,62,10,61319.780137220354,0,1,0,168177.0268221553,0
420,France,Female,25,7,56024.33439523427,0,1,0,194161.39227527927,0
740,Spain,Male,25,1,111454.85406345001,0,0,0,136125.46049654105,0
765,France,Male,66,3,141286.43585743936,1,1,1,86132.95949880841,0
703,Germany,Female,41,8,3776.2979212591017,1,0,1,210740.56401107166,0
735,France,Male,73,3,4847.797620996844,1,0,0,81552.49873575843,0
695,France,Male,62,8,-3501.8868621022857,1,1,0,203767.3686084113,0
665,Germany,Female,42,8,86640.50482629894,1,0,1,9390.123085189483,0
789,Spain,Female,41,0,87101.57128304733,0,1,1,2542.6991379540195,1
554,Germany,Male,32,2,138715.45449363245,1,1,0,204571.59329213088,1
722,Spain,Male,36,6,118779.9662880748,1,1,0,45581.022743589085,0
506,Spain,Female,68,6,5856.466880196439,0,1,0,24035.76634996701,0
627,France,Female,47,10,85434.0057616111,2,0,0,17721.232658817113,0
625,France,Male,33,9,2516.9343412482144,0,0,0,229743.90925320447,0
773,Germany,Male,49,5,127611.71321178287,2,1,1,109073.49274220633,0
719,Germany,Female,30,7,102429.06962323736,0,1,1,25820.66871296185,0
828,Germany,Male,55,4,-3110.830020075147,0,0,0,104037.14578755235,1
795,Spain,Female,22,9,8113.9154578573225,1,0,1,193401.43533461614,0
641,France,Female,26,8,-4181.726513061158,0,1,1,65767.8145695359,0
760,Germany,Female,47,9,190489.08330474724,2,0,0,104980.01131117926,0
650,Germany,Male,36,6,120841.22296970082,0,0,0,88098.76037830778,0
717,Spain,Female,31,6,67666.85537130505,0,0,0,38982.92500847255,0
761,Spain,Female,36,8,158504.37669552874,0,0,0,185668.1338211102,0
792,France,Female,39,1,4681.820702139174,1,0,1,15908.023555066795,0
752,Spain,Female,54,10,192917.3720992538,2,0,1,52453.725422801625,0
701,France,Male,40,8,60359.12003382291,2,1,0,145428.32388954322,0
759,France,Male,33,2,138374.48515576383,0,1,1,53489.5628723929,0
698,Germany,Male,22,8,-3449.856292784719,1,0,0,46659.4420078595,0
565,Germany,Male,33,7,110822.53350559273,1,1,0,83975.00899228414,1
459,France,Male,44,7,-1064.3577725736122,1,1,0,69877.82528291919,0
649,Spain,Male,43,2,97336.8961460481,1,0,0,120886.80062916008,0
554,Germany,Female,36,7,153330.044373491,0,0,0,174697.640759612,0
796,Germany,Male,42,8,103925.39609587452,0,0,0,-1314.3007869793473,0
518,Spain,Male,34,4,6212.659685331992,1,1,0,158288.46876508955,1
795,Germany,Male,40,8,539.9052938383925,1,0,0,165299.15052426045,0
640,Spain,Male,34,4,132251.80816207425,1,1,1,28595.861988566518,0
757,France,Female,31,11,8436.38434627589,1,0,1,92626.21280903662,0
455,France,Female,46,6,7966.2952243012605,1,0,1,177573.27006876134,0
636,Spain,Female,54,9,358.7582157297144,1,0,1,17554.65135236932,0
813,France,Male,49,10,95958.54986064334,2,1,0,199764.0776213641,0
727,France,Female,37,10,126029.43060828703,0,1,0,195642.24933296017,0
635,France,Male,18,7,118889.97328330175,1,1,0,109838.2738801326,0
422,France,Male,53,8,110689.77857202665,1,0,1,194660.50785062817,0
733,Germany,Male,39,5,183853.6481234041,1,1,1,63813.444158525366,0
735,France,Male,34,8,7396.7854967115445,1,1,1,218354.52165928052,0
675,France,Male,31,9,108930.3448394672,0,1,1,192620.62605721157,0
598,France,Female,45,2,86713.7450079852,1,0,1,62251.03552776971,0
676,Germany,Female,30,4,77851.20309173493,1,1,0,139852.56332673685,0
789,Spain,Female,48,8,-6576.629304838633,1,1,0,124150.7507295542,1
820,Spain,Male,31,2,-134.75863055165792,1,0,1,196383.33615269148,0
686,Spain,Male,36,7,87668.48805238627,0,0,0,77903.88162149602,1
580,Spain,Male,34,0,57334.54302224608,1,0,1,154215.8103099534,0
725,France,Female,33,4,152029.5637239102,0,0,1,56251.76496758039,0
508,France,Male,40,10,65154.19855421111,2,1,1,74249.62789045314,1
519,France,Female,37,7,104756.763408283,0,1,0,132972.45742008585,0
883,France,Female,22,3,2627.7591193009434,1,1,0,144423.1697702042,0
695,France,Male,35,6,9335.810955240475,0,0,0,54590.29827098685,0
641,Germany,Male,47,3,120012.94588890015,0,0,1,175725.5394578712,0
604,France,Female,41,4,131552.67548463287,2,1,0,139173.0786520737,0
519,Spain,Male,33,4,87014.88157973692,2,1,0,141000.6040733713,0
656,Spain,Male,48,9,99503.66852665896,1,1,1,164655.0058090817,0
448,Spain,Male,46,0,128331.52943784525,1,0,0,74350.53303597735,0
583,Germany,Male,35,3,-7759.806371125003,1,0,0,43426.46542754103,0
852,France,Female,41,10,105686.95518509098,1,1,1,191605.09587262708,0
849,Spain,Male,30,2,129579.05560249799,0,0,1,168597.03076197577,0
580,France,Female,53,4,53697.40831934917,0,1,0,126811.99632273696,0
527,Germany,Female,22,10,7772.502312604488,0,1,0,13624.772949962782,0
889,Spain,Female,52,0,160687.0455543874,1,0,0,-11893.871861307158,0
714,France,Female,61,9,-17624.495738360136,1,0,0,147788.8115803057,0
723,Germany,Male,33,6,80386.60603760617,1,1,0,66426.47361891999,0
474,France,Male,19,8,-3443.9577500382798,0,1,0,200586.15467292018,0
811,Spain,Female,47,0,63037.20493219546,1,0,0,171421.96150101768,0
752,France,Female,52,0,99404.793018403,0,0,0,65334.5659798135,0
705,Spain,Male,27,10,100507.98193803638,0,0,1,148496.1011921326,0
792,France,Male,37,8,64482.37239201533,1,1,0,100987.1077196997,0
713,France,Female,35,3,63829.04887961612,1,0,0,215833.35712082486,0
827,France,Female,43,-1,156961.73561800757,0,0,0,207408.11691610113,0
450,France,Female,25,6,114005.20871329404,0,1,0,-960.9412174067584,0
792,France,Female,57,11,4169.060252982423,0,1,0,172944.126025708,0
751,Germany,Male,15,3,3415.1922175872983,1,0,0,7753.081383538956,0
738,Germany,Male,36,8,5810.451805063957,2,0,0,183111.60597159032,0
752,France,Male,43,9,138132.49512452498,1,1,0,210300.4135355116,0
765,Spain,Male,31,3,2685.5384459662564,0,1,0,32455.264773656323,0
701,France,Female,30,7,-4282.4529721729905,2,1,0,71678.54671102062,1
556,Spain,Male,23,7,-6696.337545310501,2,0,0,-11978.794846075249,0
616,Germany,Male,20,3,-4363.513452738273,1,1,0,189675.47678584274,0
719,Germany,Male,34,5,15196.610908252816,1,1,0,39320.913404846484,0
632,France,Female,34,2,110187.34824736812,0,1,0,172707.99145259883,0
689,France,Female,42,4,116834.6694020176,2,0,1,112215.60739906142,0
645,France,Male,38,2,137978.04108665464,1,0,0,125571.76496040299,0
703,Spain,Female,47,3,-7397.60338777885,1,1,0,197997.07946887982,0
804,Germany,Male,43,1,150323.24730825657,2,0,1,218430.1666746317,0
717,Spain,Male,33,10,118297.67119772153,0,1,0,123639.7222388466,0
611,Germany,Male,36,7,-182.63257687940114,1,0,0,52061.51457553369,0
768,France,Female,57,6,81425.24881074353,0,1,0,195840.0230877595,0
695,Germany,Male,34,10,57958.94114645647,1,0,0,36039.79822820412,0
853,Spain,Female,24,3,149387.55081015624,0,1,1,212417.47455124446,0
588,France,Male,31,9,87406.49558318473,1,0,0,157734.15577946673,0
548,France,Male,41,4,2596.144862693107,1,0,0,167740.87758981506,0
756,France,Male,56,3,-9252.867850704686,1,1,0,42617.442612930856,0
632,France,Male,45,1,2311.195027716443,1,0,0,96816.35323301253,0
656,France,Female,31,4,115033.65298318151,0,0,1,220682.5611180649,0
921,Germany,Male,42,6,131455.36716642807,0,1,1,208609.93860693925,0
730,France,Male,31,2,-3296.9338437375563,1,1,0,174108.04215891784,0
726,France,Female,47,7,208171.16321711664,0,1,1,177329.4770864038,0
703,France,Male,27,6,109925.85989089667,0,0,1,179279.34489455834,0
723,Germany,Male,52,10,5125.03069360139,1,0,1,183899.4531443555,1
801,Spain,Female,37,10,6078.756542170633,0,0,1,199013.3457326608,0
782,France,Male,48,2,4205.085986650928,1,1,1,94492.31427032143,0
645,France,Male,25,5,2502.9458234504514,2,1,1,178534.96559012908,0
629,France,Male,27,11,140813.60012264675,0,0,0,-11116.59058742017,0
637,France,Female,26,8,183235.62148635264,2,0,0,168463.94784396992,0
752,Germany,Male,53,3,-2340.4163268033217,0,1,1,64319.191989729596,1
648,Germany,Female,23,7,2566.6435495904225,0,0,0,178689.04494305802,0
514,France,Female,47,3,110085.40814536912,1,0,0,14043.422097967778,0
576,France,Male,46,7,115761.36070281536,2,0,0,211048.90239882635,0
823,Germany,Male,34,8,210731.5417054211,0,1,0,96758.82559291227,0
657,Spain,Female,56,3,137896.91471429076,2,0,0,134743.2530629983,0
525,Germany,Male,46,8,111356.36455330628,1,0,0,73796.58930196488,0
811,Spain,Female,21,10,-422.811079312573,2,0,1,143738.79066092757,0
656,Germany,Male,30,8,-8917.378577253185,1,0,0,140467.48648031327,1
839,France,Female,43,6,-5752.151682009156,0,1,1,171444.0796201634,1
729,France,Female,24,2,6747.535526454835,2,0,1,86826.50226192862,0
697,France,Female,27,3,112743.53208140048,2,0,0,148386.0734187483,0
577,France,Male,28,0,1664.0550302732631,1,1,0,71327.14913152524,0
777,Germany,Female,41,7,-6987.415291697364,1,0,0,-1066.554725817463,1
581,Germany,Male,39,4,67362.53085426694,1,0,0,22806.636658305666,0
682,Spain,Female,42,9,4720.684228068928,2,0,1,205550.42584150622,0
803,France,Female,26,9,6642.706385858972,0,0,0,108759.07176620208,0
928,Spain,Female,27,1,85112.5048554273,1,1,1,116076.75620508155,0
730,Germany,Male,26,8,154966.7332033981,0,0,0,39758.96390904662,0
752,Germany,Female,24,0,147860.75897453388,1,1,0,39966.21292345869,0
645,Spain,Male,46,7,6164.2743109884605,1,0,0,174664.86496089245,0
620,France,Male,41,10,6728.918983812281,1,0,1,21791.701524151955,0
741,France,Female,35,3,67909.29678555095,1,0,0,97988.3082778408,0
750,Germany,Female,43,0,63029.077659059556,0,0,0,194123.51109908606,0
691,Germany,Male,28,7,12598.785487659074,0,0,0,224431.2100157014,0
641,France,Male,32,5,101937.13467931416,1,1,0,175807.13949277293,0
552,Spain,Male,36,10,128949.42400695008,0,1,0,87807.29921908707,1
859,Spain,Male,31,8,140656.51546757767,1,0,0,158266.13315501873,0
839,Spain,Male,89,5,108227.84077606659,0,1,0,96484.861242074,0
579,Germany,Male,34,6,172060.92576826192,0,1,1,150922.79652817795,0
737,Spain,Male,39,4,169619.97301622372,0,1,0,121434.44501077243,0
500,Germany,Male,31,6,155824.80779623394,0,0,0,124414.91539833808,0
808,Germany,Female,34,10,100154.71525043802,2,1,1,109991.53040826113,0
626,Spain,Male,29,9,2882.399300348992,1,1,1,177032.4556014296,0
488,France,Female,24,3,93352.11635314487,0,0,0,54089.268835612966,0
493,Spain,Male,28,6,101669.04373618877,0,0,0,73779.58921841308,0
722,Spain,Male,56,9,91442.09084860365,1,1,0,102485.44970297384,0
733,Spain,Male,29,8,-997.4588916811997,2,0,1,156361.5502856547,1
625,France,Female,46,2,141490.88235631838,1,1,0,3684.4030183313953,0
709,France,Female,26,4,106580.11993308968,2,1,1,220245.35901271313,0
647,Spain,Male,40,10,87254.05079908427,1,0,0,70497.1691439306,1
784,Germany,Male,49,9,114292.8386798113,1,0,0,56185.19236059312,0
731,France,Male,42,5,180365.74399484327,1,0,0,88249.16983706292,0
601,Germany,Female,45,3,-2847.677713060878,1,1,0,106561.2990210729,0
807,Spain,Male,46,10,-8537.004342303597,0,1,0,126663.54108244476,0
910,France,Male,38,1,158079.7345677997,2,1,0,96432.86358256271,0
421,France,Female,32,3,134171.56878636108,1,0,1,82708.8554568536,0
756,Spain,Female,38,5,130160.82816830328,0,1,0,217374.51320352725,0
726,Spain,Female,33,6,161379.02856712416,1,0,0,72538.54431185158,0
565,Spain,Female,40,4,14396.675576093516,1,1,0,189597.7046063387,1
727,France,Male,30,1,1328.1407133913367,2,1,0,167467.36346743416,0
817,France,Female,28,3,5351.011830798067,1,1,0,29749.080994341526,0
560,Spain,Female,26,8,68234.04557940294,2,1,1,209887.8852760769,0
682,Germany,Female,23,2,6149.088135409917,1,1,0,79462.64096933251,0
364,Germany,Male,50,8,105519.07682400293,0,1,0,179427.61967165506,0
550,Spain,Male,50,7,-3473.143388067936,0,0,0,212529.58754920296,0
505,Germany,Female,30,1,-981.3228765441388,1,1,1,94799.67898363362,1
635,France,Male,26,4,48377.01241717664,1,0,1,46427.497456268015,0
713,France,Female,46,2,5790.675754575153,2,0,0,97478.51487045565,0
744,France,Male,32,3,-11179.034279661488,0,1,1,193975.72844660774,0
610,France,Male,43,9,124043.72742632753,1,0,0,62270.76720184398,0
795,Spain,Male,40,6,119949.28619614654,0,0,1,147172.50480065486,1
688,Spain,Female,44,2,67552.4353036017,0,0,0,127733.11341883766,0
758,Germany,Female,34,3,-337.2636426665595,2,0,1,171440.82793519783,0
748,France,Female,41,3,-5938.722373313003,1,1,0,7881.83646056406,0
583,France,Female,28,6,127842.36721257256,2,0,1,115486.64516378958,0
811,France,Male,60,0,-6778.648217992641,1,1,0,29733.192696176895,0
572,Spain,Male,41,7,-9210.548315951646,1,0,1,121229.75541150483,0
467,France,Female,18,1,116668.44334073557,2,1,0,180122.77357880338,0
717,Germany,Female,30,3,97348.95128545481,0,1,0,139913.16064721215,1
824,Germany,Male,35,0,-1654.365116012224,1,1,1,131740.4193311174,0
628,Germany,Male,31,9,165671.9963401503,1,1,1,23856.47493394192,1
844,Spain,Male,15,8,53508.96546181342,1,0,1,193758.320943386,0
490,Spain,Male,40,9,110917.8549105761,1,1,0,61180.35034153406,0
774,Germany,Male,48,5,42888.930725687256,0,0,0,16701.293713299434,0
587,Spain,Female,49,4,144969.04424978132,2,1,0,50912.1082946558,1
647,Germany,Male,38,10,-12150.640564759458,0,1,0,205576.03230813163,0
576,Spain,Female,33,9,65265.74948897902,2,0,1,185717.15905057947,0
772,Germany,Female,34,2,130352.55793000938,1,0,0,72365.5575493403,0
663,France,Male,32,9,104392.8893111346,1,1,1,17668.4111712695,0
434,Spain,Male,34,7,-5997.991110946947,1,0,0,172305.64461279914,0
765,Germany,Male,56,7,153298.52179627985,0,1,1,154722.1363298052,0
623,Germany,Male,50,1,10483.704335355415,1,0,1,185702.12072378688,0
817,Germany,Male,52,0,96003.47711312253,0,1,0,13794.326708210876,0
878,France,Male,46,1,540.7971462781829,1,1,0,21637.784139263127,0
492,Germany,Male,44,6,-1378.4336753952748,1,0,0,46334.74492786896,0
704,Spain,Female,34,3,1483.3255786379632,1,0,1,77352.13090285963,0
846,Germany,Female,34,10,208226.13262818943,1,1,0,45359.909654113384,0
786,France,Male,31,10,-212.57535039253372,1,1,0,184343.92608590072,0
580,France,Male,33,5,141431.72661653324,0,1,1,74810.79634144355,0
599,Spain,Male,27,5,163649.2342332916,0,0,0,140978.4891896354,0
448,France,Female,24,3,103782.8546498435,1,1,0,209606.87968772685,0
594,Spain,Male,38,7,13523.342271530875,0,1,0,46366.37618591575,0
824,Spain,Female,46,4,174077.23925007842,0,1,0,132679.88359051506,1
888,Germany,Female,31,8,-6825.347490311637,2,0,0,20509.084275095145,0
399,Germany,Male,32,10,129374.55317115203,2,1,0,189989.065066988,0
711,France,Male,29,0,55529.82264638363,1,1,0,193676.11047848413,0
711,Spain,Male,47,7,139020.48496573928,1,0,0,201227.2581400892,0
906,France,Female,33,9,11199.00810291379,0,0,0,174922.66790653818,0
657,Spain,Female,41,5,179473.86228047434,1,1,0,187190.25192306784,0
866,Spain,Female,38,7,86683.3608784643,1,1,0,160244.70195656945,1
812,Germany,Male,29,9,3450.359890433229,2,1,0,190550.16041333036,0
584,Spain,Female,35,0,149296.1021362737,0,0,0,14857.935696612461,0
780,France,Male,29,5,76832.85639929592,0,0,0,92664.02544173405,1
805,Spain,Male,36,6,155737.9687827051,1,1,1,177253.54022219812,0
846,Germany,Male,63,2,56909.68553390374,2,1,0,180112.69491288133,0
771,France,Male,40,3,1839.100688896054,0,0,1,215021.69678069968,0
658,Spain,Male,59,10,105950.28851597184,0,1,0,145993.40718613297,0
665,France,Male,38,5,6481.068865702057,0,0,0,188098.46756591788,0
628,France,Female,33,1,8108.420616467278,0,0,0,179688.01993938655,0
825,Germany,Female,23,10,-10394.39394420546,1,0,0,86412.6452793723,0
514,Germany,Male,49,7,8494.98827439497,1,0,0,143715.35945371143,0
762,France,Female,32,7,181311.77581644157,1,0,1,103006.97336308107,0
701,Germany,Female,47,7,138571.7420315431,1,0,0,202677.4441490934,0
507,France,Male,57,5,-5632.887481758883,1,0,1,96839.48457537871,0
571,Germany,Male,64,4,76464.83106407718,0,0,0,155490.54753590008,0
592,France,Female,61,4,133558.97320565576,1,0,1,46871.915673703676,1
551,Germany,Female,30,1,134658.8831147407,0,0,0,-872.4282082420978,1
761,Spain,Male,39,8,-3376.736001872067,1,0,0,42670.61304752653,0
525,Spain,Female,37,1,165091.10215914602,1,1,0,155740.78128891968,0
749,Spain,Female,29,11,170117.5900999423,0,0,1,221932.20724533653,0
479,France,Female,32,3,-305.0351173895007,2,1,0,177778.93513737904,0
654,Germany,Male,81,1,-11040.798930000148,1,0,1,34501.57460558051,1
615,Spain,Male,38,5,202803.70525518554,0,1,1,219944.1557051014,0
704,France,Male,31,10,369.6222597525641,1,0,0,104495.06741139758,1
658,France,Male,28,4,-5667.227426107234,2,0,0,63745.83453258529,0
718,Germany,Male,59,8,143907.66153059702,0,0,1,197373.01410312593,0
922,France,Male,30,3,46978.79645165689,0,1,0,164161.12637759018,0
554,France,Female,46,3,976.194668283548,1,0,0,52049.20432224237,0
885,France,Male,38,7,-6189.136041941983,1,1,1,4137.006381345665,0
599,Spain,Female,32,9,-2415.031188306898,1,0,0,175658.1168828113,0
726,Spain,Female,35,8,71624.93354742668,0,1,0,214529.0876969225,0
896,Spain,Female,37,7,4297.380684822561,1,0,0,176003.5869598247,0
750,France,Female,40,8,-6390.281884463109,2,0,0,169963.7009885874,0
746,Spain,Male,27,2,137041.2129442061,1,1,0,116320.12626668584,1
644,France,Male,32,8,125166.66381993535,0,1,0,207743.36790443107,0
883,France,Male,63,0,142571.6170790186,0,0,0,75161.39982461314,0
634,France,Male,27,8,84482.55593627793,0,1,1,84743.0942576026,0
568,France,Male,35,10,124370.1871058058,0,1,0,65582.4274521564,0
804,France,Male,38,3,2017.8980183347492,1,0,0,170176.87769361126,0
579,France,Male,20,4,101587.87362191478,1,0,0,99364.75633082839,0
812,Spain,Female,39,7,-5748.692546142056,0,0,1,170286.65854813394,0
447,France,Male,34,1,147304.9532674192,1,0,0,9822.222546896399,0
